Open,High,Low,Close,SMA_5,SMA_10,SMA_15,SMA_20,EMA_5,EMA_10,EMA_15,EMA_20,TMA,bb_middle_band,bb_lower_band,Highest High,lowest_low,GoogleTrends
56989.0,57477.0,56418.0,56731.0,57817.0,58085.2,58232.8,57653.95,5.749.455.402.329.150,576.993.400.808.424,57.546.369.142.895.900,5.728.968.508.216.700,554.852.875,57653.95,5.491.955.489.504.680,59513.0,56099.0,34
56722.0,56722.0,55505.0,56285.0,57364.6,57846.7,58033.8,57767.7,5.709.136.934.886.100,5.744.218.733.887.100,5.738.869.800.003.390,5.719.400.078.862.730,557.140.625,57767.7,55.499.597.083.465.500,59199.0,55505.0,34
56290.0,56570.0,55609.0,55878.0,56888.6,57514.6,5.779.146.666.666.660,57798.85,566.869.128.992.407,57.157.789.640.894.400,5.719.986.075.002.970,5.706.866.738.018.660,559.394.575,57798.85,5.565.598.497.625.440,59199.0,55505.0,34
55879.0,55879.0,54813.0,54972.0,56171.0,57109.2,57.567.066.666.666.600,57702.85,5.611.527.526.616.040,5.676.037.334.255.000,56.921.378.156.276.000,5.686.898.477.254.980,561.508.975,57702.85,5.525.565.828.090.800,59199.0,54813.0,34
55271.0,55610.0,54742.0,54894.0,55461.8,56639.4,5.721.073.333.333.330,57540.05,5.552.256.678.496.020,5.620.081.190.699.630,56.488.430.150.898.800,56.543.971.661.883.100,5.654.237.250.000.000,57540.05,5.468.159.856.784.440,59199.0,54537.0,34
54899.0,56444.0,54899.0,56017.0,55408.2,56386.4,5.703.386.666.666.660,57377.4,5.568.737.785.664.010,5.616.739.156.026.970,5.642.950.138.203.640,5.649.378.388.456.090,56.708.135,57377.4,5.456.131.843.868.260,59026.0,54537.0,34
56028.0,56364.0,55300.0,55300.0,55292.6,56090.6,5.677.393.333.333.330,57166.75,5.555.825.190.442.670,5.600.968.400.385.700,562.883.137.092.819,5.638.009.018.126.940,56.848.045,57166.75,5.439.118.116.641.080,58560.0,54537.0,34
55307.0,57592.0,55307.0,56875.0,55673.2,55922.1,5.663.053.333.333.330,57093.6,5.599.716.793.628.450,5.616.701.418.497.390,5.636.164.949.562.160,56.427.224.449.719.900,569.692.625,57093.6,54.368.707.899.385.400,58560.0,54537.0,34
56876.0,58302.0,56876.0,58143.0,56245.8,56037.5,56.670.066.666.666.600,57134.6,5.671.244.529.085.630,5.652.628.433.316.040,5.658.431.830.866.890,5.659.063.164.498.470,570.762.025,57134.6,54.372.710.038.399.100,58560.0,54537.0,28
58147.0,58980.0,57618.0,57886.0,56844.2,56153.0,5.670.766.666.666.660,57119.1,5.710.363.019.390.420,56.773.505.363.494.900,5.674.702.852.008.530,5.671.400.005.974.800,57.163.592.500.000.000,57119.1,5.437.780.804.911.410,58560.0,54537.0,28
57894.0,59245.0,57894.0,58910.0,57422.8,56415.5,5.673.186.666.666.660,57131.1,5.770.575.346.260.280,57.161.958.933.768.500,5.701.739.995.507.460,5.692.314.291.120.060,5.723.244.249.999.990,57131.1,5.436.080.904.777.280,58910.0,54537.0,28
58910.0,59576.0,58497.0,59536.0,58270.0,56781.3,56.817.066.666.666.600,57147.95,5.831.583.564.173.520,5.759.360.276.399.240,57.332.224.960.690.300,57.171.986.443.467.200,572.848.625,57147.95,5.432.397.355.002.880,59536.0,54537.0,28
59534.0,59535.0,58581.0,58663.0,58627.6,57150.4,5.682.393.333.333.330,57129.8,5.843.155.709.449.010,5.778.803.862.508.470,5.749.857.184.060.400,5.731.398.773.456.560,57316.92,57129.8,54.350.018.310.731.600,59536.0,54537.0,28
58664.0,59217.0,57260.0,57455.0,58490.0,57367.9,56855.0,57125.05,5.810.603.806.299.340,5.772.748.614.779.660,5.749.312.536.052.850,573.274.174.741.308,573.380.475,57125.05,5.434.783.315.754.930,59536.0,54537.0,28
57455.0,58540.0,57455.0,58236.0,58560.0,57702.1,56.955.333.333.333.300,57170.75,5.814.935.870.866.220,5.781.994.321.183.350,5.758.598.469.046.240,574.139.491.432.612,57352.75,57170.75,54.352.299.441.627.200,59536.0,54537.0,28
58235.0,58235.0,56839.0,57347.0,58247.4,57835.1,5.702.613.333.333.330,57110.75,5.788.190.580.577.480,57.733.953.536.954.700,57.556.111.604.154.600,5.740.757.303.437.910,573.545.875,57110.75,5.436.181.137.755.100,59536.0,54537.0,28
57355.0,58153.0,57333.0,57495.0,57839.2,58054.6,5.713.393.333.333.330,57072.6,5.775.293.720.384.990,5.769.050.743.932.660,5.754.847.265.363.530,5.741.589.941.205.730,573.464.475,57072.6,54.367.579.674.754.400,59536.0,54537.0,28
57495.0,57495.0,56647.0,56647.0,57436.0,58031.8,57245.6,56976.95,57.384.291.469.233.200,575.007.788.139.945,5.743.578.857.193.090,5.734.267.089.662.330,573.219.025,56976.95,5.435.506.239.943.590,59536.0,54742.0,28
56647.0,57332.0,56232.0,56331.0,57211.2,57850.6,5.731.566.666.666.660,56944.05,570.331.943.128.222,57.288.091.756.904.500,5.729.769.000.043.950,57.246.321.287.421.000,5.729.082.000.000.000,56944.05,5.430.712.258.537.670,59536.0,54899.0,28
56334.0,56823.0,56087.0,56097.0,56783.4,57671.7,5.739.586.666.666.660,56912.35,5.672.112.954.188.140,5.707.152.961.928.550,5.714.760.375.038.460,5.713.686.211.719.050,5.725.373.999.999.990,56912.35,5.425.081.147.689.130,59536.0,55300.0,28
56100.0,56376.0,55298.0,55298.0,56373.6,57310.5,5.734.793.333.333.330,56863.0,5.624.675.302.792.090,56.749.069.688.506.300,56.916.403.281.586.500,569.617.323.917.438,5.720.850.499.999.990,56863.0,5.412.136.596.169.520,59536.0,55298.0,28
55301.0,56865.0,55301.0,56865.0,56247.6,57043.4,5.745.226.666.666.660,56912.35,5.645.283.535.194.730,5.677.014.792.695.970,5.690.997.787.138.820,5.695.251.978.300.620,5.716.418.000.000.000,56912.35,5.420.813.637.863.210,59536.0,55298.0,28
56865.0,56865.0,56046.0,56653.0,56248.8,56842.4,5.743.746.666.666.660,56996.4,56.519.556.901.298.200,5.674.884.830.387.610,5.687.785.563.746.460,5.692.399.408.938.660,571.288.575,56996.4,5.443.808.521.092.660,59536.0,55298.0,28
56656.0,57459.0,56557.0,57348.0,56452.2,56831.7,5.738.446.666.666.660,57099.8,5.679.570.460.086.540,5.685.778.497.589.860,5.693.662.368.278.160,5.696.437.560.468.310,57101.22,57099.8,54.663.054.826.619.800,59536.0,55298.0,28
57348.0,57792.0,57348.0,57701.0,56773.0,56778.2,5.737.213.333.333.330,57240.15,5.709.746.973.391.030,5.701.109.679.846.250,5.703.217.072.243.390,5.703.453.030.899.900,57.086.225,57240.15,5.501.346.813.902.570,59536.0,55298.0,28
57666.0,58111.0,57611.0,58005.0,57475.2,56861.4,57.187.333.333.333.300,57458.0,575.269.865.484.046,5.728.967.636.921.870,5.722.342.758.436.340,5.718.162.685.158.420,5.709.805.500.000.000,57458.0,55.490.767.527.720.200,58236.0,55298.0,28
58006.0,58010.0,56447.0,56534.0,57451.4,56850.1,57045.4,57440.95,5.719.599.103.226.970,5.715.228.066.572.440,5.713.724.913.631.800,57.119.948.103.814.300,571.154.225,57440.95,5.544.805.808.371.550,58236.0,55298.0,28
56534.0,56945.0,56313.0,56754.0,57332.6,56892.4,5.699.866.666.666.660,57371.5,5.704.866.068.817.980,5.707.986.599.922.900,5.708.934.299.427.820,5.708.509.590.345.100,571.272.675,57371.5,5.538.450.976.348.850,58005.0,55298.0,28
57836.0,59288.0,57836.0,59265.0,57645.4,57209.2,5.706.726.666.666.660,57440.45,5.778.744.045.878.650,5.747.716.309.027.830,5.736.130.011.999.340,572.927.058.174.081,57.143.335,57440.45,5.529.726.540.925.840,59265.0,55298.0,32
59263.0,59519.0,58558.0,59365.0,57984.6,57615.9,57201.8,57463.2,5.831.329.363.919.100,5.782.040.616.477.310,576.117.626.049.943,5.749.006.716.813.110,57159.94,57463.2,5.524.959.817.492.120,59365.0,55298.0,32
59354.0,59354.0,57963.0,58546.0,58092.8,57784.0,5.727.186.666.666.660,57413.7,58.390.862.426.127.300,5.795.233.231.663.250,5.772.854.227.937.000,575.906.321.997.377,5.717.322.749.999.990,57413.7,5.534.840.988.963.000,59365.0,55298.0,32
58565.0,59261.0,58355.0,58600.0,58506.0,57978.7,57.402.066.666.666.600,57410.55,5.846.057.495.075.150,5.807.009.007.724.480,5.783.747.449.444.870,5.768.676.246.642.930,57.187.265,57410.55,55.352.712.545.293.700,59365.0,55298.0,32
58601.0,59220.0,58599.0,59083.0,58971.8,58152.2,5.758.553.333.333.330,57491.95,58.668.049.967.167.700,5.825.425.551.774.570,5.799.316.518.264.260,5.781.973.746.962.650,57205.61,57491.95,5.530.855.498.535.150,59365.0,55298.0,32
59090.0,60112.0,59090.0,59806.0,59080.0,58362.7,57832.8,57570.45,5.904.736.664.477.840,5.853.639.087.815.560,5.821.976.953.481.230,5.800.890.532.966.210,5.722.559.500.000.000,57570.45,5.518.239.468.447.820,59806.0,55301.0,32
59799.0,60094.0,59423.0,59962.0,59199.4,58592.0,5.814.373.333.333.330,57701.2,5.935.224.442.985.230,5.879.559.253.667.270,584.375.483.429.608,58.194.914.345.884.700,5.725.511.750.000.000,57701.2,5.509.959.621.771.640,59962.0,56046.0,32
59966.0,60504.0,59586.0,59921.0,59474.4,58783.6,5.834.746.666.666.660,57822.5,5.954.182.961.990.150,5.900.021.207.545.950,586.229.798.000.907,5.835.930.345.580.050,572.926.125,57822.5,5.505.004.870.196.200,59962.0,56313.0,32
59918.0,59918.0,58874.0,59147.0,59583.8,59044.9,5.851.373.333.333.330,57947.5,5.941.021.974.660.100,5.902.690.078.901.230,5.868.848.232.507.930,584.343.221.742.957,57341.14,57947.5,5.517.288.539.613.290,59962.0,56313.0,32
59961.0,60891.0,59961.0,60646.0,59926.4,59503.2,5.888.393.333.333.330,58356.2,5.994.343.099.848.930,5.945.949.556.950.410,5.907.180.678.013.880,5.877.607.778.893.590,57.472.567.500.000.000,58356.2,55.512.601.251.935.700,60646.0,56313.0,32
60643.0,61723.0,60610.0,61723.0,60278.6,59739.0,59154.2,58677.45,60.536.620.665.659.500,59.871.041.829.594.200,5.940.320.593.262.150,5.905.673.704.713.250,57563.29,58677.45,5.583.671.090.779.300,61723.0,56313.0,32
61726.0,62181.0,61566.0,61927.0,60679.8,60077.1,5.941.566.666.666.660,58930.55,61.000.080.443.773.000,6.024.485.240.603.160,5.971.868.019.104.380,5.933.009.542.359.600,57664.2,58930.55,5.588.613.212.625.250,61927.0,56313.0,32
61932.0,62312.0,61593.0,62312.0,61312.8,60448.3,5.980.086.666.666.660,59213.5,61.437.386.962.515.300,6.062.069.742.311.680,6.004.284.516.716.330,5.961.408.633.563.450,5.777.505.500.000.000,59213.5,560.201.269.557.108,62312.0,57836.0,32
62312.0,62693.0,61908.0,62386.0,61798.8,60778.6,60.176.333.333.333.300,59465.4,6.175.359.130.834.350,6.094.166.152.800.460,6.033.573.952.126.790,5.987.807.811.319.310,57.893.335,59465.4,561.096.958.771.678,62386.0,57963.0,32
62386.0,62536.0,61667.0,62486.0,62166.8,61046.6,60.391.066.666.666.600,59704.65,6.199.772.753.889.570,61.222.450.341.094.700,6.060.452.208.110.940,6.012.645.162.622.230,58016.56,59704.65,56.206.940.562.383.200,62486.0,57963.0,32
62486.0,63805.0,62485.0,62953.0,62412.8,61345.7,6.063.026.666.666.660,59968.85,6.231.615.169.259.710,6.153.709.573.362.290,60.898.081.820.970.700,6.039.564.670.943.930,5.814.886.499.999.990,59968.85,5.633.067.104.480.910,62953.0,58355.0,32
62955.0,63263.0,62769.0,62904.0,62608.2,61644.0,60920.8,60213.8,62.512.101.128.398.100,6.178.562.378.205.510,6.114.882.159.334.940,6.063.453.749.901.650,5.828.665.499.999.990,60213.8,5.647.909.467.829.200,62953.0,58599.0,32
62902.0,62902.0,61989.0,62770.0,62699.8,62006.3,61198.8,60525.6,6.259.806.741.893.200,6.196.460.127.622.690,6.135.146.889.418.070,6.083.791.488.006.250,584.408.875,60525.6,57.038.797.315.592.100,62953.0,58874.0,32
62772.0,63394.0,62664.0,63072.0,62837.0,62317.9,6.146.473.333.333.330,60841.5,6.275.604.494.595.470,6.216.594.649.873.110,6.156.653.528.240.810,6.105.068.489.148.510,586.143.875,60841.5,5.764.611.911.503.590,63072.0,58874.0,32
63085.0,64567.0,63085.0,64567.0,63253.2,62710.0,6.178.213.333.333.330,61106.6,6.335.969.663.063.640,62.602.501.680.780.000,61.941.593.372.107.100,6.138.557.204.467.700,5.879.769.499.999.990,61106.6,5.761.258.417.862.850,64567.0,58874.0,34
64569.0,64855.0,64224.0,64593.0,63581.2,62997.0,6.209.086.666.666.660,61368.0,6.377.079.775.375.760,62.964.410.466.092.700,6.227.301.920.059.370,6.169.104.137.375.540,58.992.935,61368.0,5.765.866.183.801.010,64593.0,58874.0,34
64589.0,65619.0,64137.0,65217.0,64043.8,63326.0,6.244.393.333.333.330,61701.55,64.252.865.169.171.700,6.337.397.219.953.040,6.264.101.680.051.950,620.268.469.572.073,592.073.275,61701.55,5.786.952.826.337.130,65217.0,59146.0,34
65217.0,65229.0,64743.0,65224.0,64534.6,63617.2,62.849.066.666.666.600,62032.75,6.457.657.677.944.780,6.371.034.089.052.480,6.296.388.970.045.450,6.233.133.772.318.750,594.384.375,62032.75,5.818.525.404.158.820,65224.0,59961.0,34
65213.0,65944.0,64801.0,65917.0,65103.6,63970.3,6.324.646.666.666.660,62374.45,6.502.338.451.963.190,6.411.155.163.770.210,6.333.302.848.789.770,6.267.282.936.859.820,596.825.625,62374.45,5.842.306.237.158.450,65917.0,60610.0,34
65918.0,66383.0,65647.0,65831.0,65356.4,64304.8,6.359.213.333.333.330,62675.7,65.292.589.679.754.600,6.442.417.861.266.540,6.364.527.492.691.050,6.297.360.752.396.980,59.937.825,62675.7,5.863.582.148.202.510,65917.0,61566.0,34
65831.0,66324.0,65189.0,65530.0,65543.8,64562.5,6.384.593.333.333.330,62954.1,65.371.726.453.169.700,6.462.523.704.672.620,6.388.086.556.104.670,6.321.707.347.406.790,60200.47,62954.1,5.893.325.874.971.480,65917.0,61593.0,34
65525.0,65525.0,63880.0,63998.0,65300.0,64671.9,63984.0,63157.95,64.913.817.635.446.400,64.511.193.947.321.400,6.389.550.736.591.580,6.329.144.742.891.860,6.046.724.249.999.990,63157.95,59.365.991.219.897.600,65917.0,61667.0,34
63999.0,65713.0,63999.0,65692.0,65393.6,64964.1,64.209.333.333.333.300,63485.2,6.517.321.175.696.430,6.472.588.595.689.930,641.200.689.451.764,6.352.007.148.330.730,607.441.275,63485.2,6.001.859.949.806.800,65917.0,61667.0,34
65699.0,65855.0,64826.0,65039.0,65218.0,65160.8,64386.2,63739.35,6.512.847.450.464.280,6.478.281.578.291.760,6.423.493.532.702.930,6.366.473.134.203.990,610.246.575,63739.35,6.061.672.954.435.770,65917.0,61989.0,34
65041.0,66004.0,65041.0,65368.0,65125.4,65240.9,64.578.333.333.333.300,63975.45,652.083.163.364.286,6.488.921.291.329.620,64.376.568.411.150.600,63.826.947.404.702.800,61305.62,63975.45,6.112.158.893.295.490,65917.0,61989.0,34
65364.0,66161.0,64798.0,66142.0,65247.8,65395.8,6.479.093.333.333.330,64196.4,6.551.954.422.428.570,6.511.699.238.360.600,64.597.247.359.756.800,6.404.742.860.425.490,61.581.567.500.000.000,64196.4,61.390.454.711.867.000,66142.0,61989.0,34
66158.0,66562.0,65823.0,66204.0,65689.0,65494.5,6.501.093.333.333.330,64410.25,6.574.769.614.952.380,653.146.301.320.413,6.479.809.143.978.720,6.425.281.635.623.060,61.855.552.500.000.000,64410.25,61.677.767.987.251.200,66204.0,62664.0,34
66084.0,66329.0,65590.0,65820.0,65714.6,65554.1,6.521.426.666.666.660,64585.65,6.577.179.743.301.580,6.540.651.556.257.920,6.492.583.000.981.380,6.440.207.194.135.150,62124.16,64585.65,6.196.642.383.374.480,66204.0,63085.0,34
65820.0,66335.0,65820.0,65943.0,65895.4,65556.7,6.540.566.666.666.660,64763.5,6.582.886.495.534.390,6.550.405.818.756.480,6.505.297.625.858.710,6.454.882.699.455.610,62.389.065,64763.5,6.228.668.531.173.690,66204.0,63880.0,34
65938.0,65954.0,65068.0,65241.0,65870.0,65497.7,65450.6,64901.25,6.563.290.997.022.920,65.456.229.426.189.400,6.507.647.922.626.370,6.461.474.823.316.980,62.648.895,64901.25,6.265.027.004.673.610,66204.0,63880.0,34
65245.0,66152.0,65240.0,65959.0,65833.4,65540.6,6.554.166.666.666.660,65051.55,6.574.160.664.681.950,6.554.764.225.779.130,6.518.679.432.298.070,64.742.772.210.963.200,62.903.030.000.000.000,65051.55,6.294.413.884.173.120,66204.0,63880.0,34
65970.0,66662.0,65533.0,65812.0,65755.0,65722.0,6.558.133.333.333.330,65196.95,657.650.710.978.797,6.559.570.730.182.920,6.526.494.503.260.810,6.484.460.342.896.670,631.521.875,65196.95,63.312.837.532.551.200,66204.0,63880.0,34
65812.0,66931.0,65812.0,66810.0,65953.0,65833.8,6.568.706.666.666.660,65398.95,6.611.338.073.191.980,6.581.648.779.240.570,6.545.807.690.353.210,6.503.178.405.477.940,63.395.855,65398.95,6.374.697.161.333.870,66810.0,63880.0,34
66810.0,67791.0,66810.0,67782.0,66320.8,66108.1,65811.4,65634.45,6.666.958.715.461.320,6.617.385.364.833.190,6.574.856.729.059.060,65.293.709.382.895.600,6.363.550.249.999.990,65634.45,6.403.443.819.066.980,67782.0,63880.0,34
67782.0,67782.0,66756.0,66964.0,66665.4,66267.7,6.588.693.333.333.330,65754.3,6.676.772.476.974.210,6.631.751.662.136.250,659.004.963.792.668,6.545.278.467.976.270,638.678.875,65754.3,6.413.311.757.966.720,67782.0,63880.0,34
66962.0,66962.0,64892.0,65114.0,66496.4,66164.9,65859.2,65780.35,662.164.831.798.281,6.609.869.541.747.840,6.580.218.433.185.840,6.542.051.947.216.620,64.088.505.000.000.000,65780.35,6.421.900.720.932.390,67782.0,63999.0,34
65123.0,66053.0,65123.0,66017.0,66537.4,66146.2,65993.8,65820.35,6.614.998.878.655.200,660.838.417.052.096,6.582.903.629.037.610,6.547.732.714.148.370,6.429.444.500.000.000,65820.35,6.427.791.059.762.590,67782.0,64798.0,34
66032.0,67272.0,66032.0,66908.0,66557.0,66255.0,6.607.486.666.666.660,65904.55,6.640.265.919.103.470,6.623.368.866.789.870,6.596.390.675.407.910,6.561.358.169.943.770,64.488.035,65904.55,64.318.286.910.220.700,67782.0,64798.0,34
66908.0,67419.0,66679.0,66704.0,66341.4,66331.1,6.618.586.666.666.660,65943.9,6.650.310.612.735.640,663.191.998.191.899,6.605.641.840.981.920,6.571.743.106.139.600,6.466.650.750.000.000,65943.9,64.319.760.240.005.100,67782.0,64798.0,34
66687.0,66687.0,65965.0,66385.0,66225.6,66445.5,6.625.366.666.666.660,65971.6,6.646.373.741.823.760,6.633.116.348.842.810,6.609.749.110.859.180,6.578.100.905.554.870,6.483.130.249.999.990,65971.6,64.337.242.217.873.800,67782.0,64892.0,34
66386.0,68420.0,66386.0,68394.0,66881.6,66689.0,66403.8,66114.8,6.710.715.827.882.510,6.670.622.467.235.020,6.638.455.472.001.780,660.298.653.359.727,649.893.375,66114.8,6.418.511.022.182.410,68394.0,64892.0,34
68386.0,68970.0,67797.0,68257.0,67329.6,66933.5,6.654.066.666.666.660,66327.75,6.749.043.885.255.000,6.698.818.382.283.200,6.661.861.038.001.560,662.419.733.992.134,651.478.275,66327.75,64.439.907.964.766,68394.0,64892.0,34
68259.0,68259.0,67458.0,67749.0,67497.8,67027.4,6.666.926.666.666.660,66430.6,6.757.662.590.170.000,6.712.651.403.686.250,6.675.990.908.251.360,6.638.549.974.214.540,652.950.975,66430.6,6.446.978.645.455.600,68394.0,64892.0,34
67749.0,68153.0,67505.0,67684.0,67693.8,67017.6,6.678.533.333.333.330,66562.85,6.761.241.726.780.000,6.722.787.512.106.930,6.687.542.044.719.940,6.650.916.643.336.970,654.362.725,66562.85,6.463.886.410.868.040,68394.0,64892.0,34
67685.0,68159.0,67547.0,67730.0,67962.8,67094.2,6.695.126.666.666.660,66680.95,6.765.161.151.186.670,673.191.705.536.022,6.698.224.289.129.950,666.254.362.968.583,6.557.154.750.000.000,66680.95,64.774.947.431.796.900,68394.0,64892.0,34
67725.0,67725.0,66704.0,67296.0,67743.2,67312.4,67040.4,66738.65,6.753.307.434.124.440,6.731.495.772.567.450,670.214.625.298.871,6.668.929.950.668.130,65698.66,66738.65,6.483.153.371.880.560,68394.0,64892.0,34
67297.0,67436.0,66762.0,66860.0,67463.8,67396.7,6.711.026.666.666.660,66771.45,6.730.871.622.749.630,6.723.223.813.918.820,6.700.127.971.365.120,6.670.555.669.652.110,65816.72,66771.45,64.879.740.669.791.800,68394.0,64892.0,34
66860.0,66860.0,65534.0,65828.0,67079.6,67288.7,67044.8,66771.85,6.681.514.415.166.420,6.697.692.211.388.120,668.546.197.494.448,6.662.197.986.828.100,65926.03,66771.85,6.488.094.235.815.260,68394.0,64892.0,34
65831.0,66253.0,65576.0,65813.0,66705.4,67199.6,6.691.353.333.333.330,66765.35,6.648.109.610.110.940,667.652.999.113.574,667.244.172.807.642,6.654.493.416.654.000,660.261.225,66765.35,6.486.223.599.658.430,68394.0,64892.0,34
65818.0,66776.0,65818.0,66685.0,66496.4,67229.6,6.689.493.333.333.330,66837.55,6.654.906.406.740.630,6.675.069.992.747.420,6.671.949.012.066.860,6.655.827.376.972.660,661.229.375,66837.55,65.066.235.744.991.300,68394.0,65123.0,34
66683.0,66968.0,65925.0,66037.0,66244.6,66993.9,6.695.646.666.666.660,66841.45,6.637.837.604.493.750,666.209.363.042.971,666.341.788.555.851,6.650.862.864.880.030,662.124.325,66841.45,6.507.756.242.138.370,68394.0,65534.0,34
66032.0,66032.0,64819.0,65079.0,65888.4,66676.1,6.689.393.333.333.330,66804.8,6.594.525.069.662.500,6.634.058.424.897.030,6.643.978.149.863.690,6.637.247.353.939.070,66.292.825,66804.8,6.492.990.825.912.620,68394.0,64819.0,34
65074.0,65074.0,64096.0,64872.0,65697.2,66388.4,66758.2,66707.9,6.558.750.046.441.660,6.607.356.893.097.570,6.624.380.881.130.730,6.622.957.129.754.400,663.582.725,66707.9,6.465.246.857.083.560,68394.0,64096.0,34
64875.0,65363.0,64245.0,64511.0,65436.8,66071.1,66612.0,66544.35,652.286.669.762.778,6.578.946.548.898.010,6.602.720.770.989.390,6.606.589.784.063.500,6.640.376.749.999.990,66544.35,6.434.154.730.570.420,68394.0,64096.0,34
64515.0,65593.0,64199.0,65216.0,65143.0,65819.7,6.653.406.666.666.660,66456.95,6.522.444.465.085.180,656.851.990.364.383,6.592.580.674.615.710,6.598.495.518.914.600,66438.9,66456.95,6.418.991.092.005.520,68257.0,64096.0,31
65218.0,65530.0,64015.0,64284.0,64792.4,65518.5,6.626.006.666.666.660,66415.45,6.491.096.310.056.790,6.543.043.557.526.760,6.572.058.090.288.750,658.229.594.568.464,66.470.655,66415.45,6.402.458.894.381.190,67749.0,64015.0,31
64301.0,64301.0,63450.0,63529.0,64482.4,65185.4,6.594.486.666.666.660,66291.05,6.445.030.873.371.190,6.508.472.001.612.810,654.466.332.900.266,6.560.448.712.762.290,6.649.418.999.999.990,66291.05,6.359.125.715.794.770,67730.0,63450.0,31
